Concepto,Respuesta,Codigo
costura,pretencioso,superficial
costura,costoso,costoso
costura,manual,manualidad
costura,artesanal,artesanal
barriga,panza,cuerpo_humano
barriga,chela,bebida_alcoholica
barriga,mala alimentacion,malnutricion
barriga,hombre,masculino
barriga,grasa,grasas
barriga,comida rapida,comida_chatarra
barriga,alcohol,bebida_alcoholica
lágrima,llorar,angustia
lágrima,tristeza,angustia
lágrima,sal,salado
lágrima,pena,angustia
lágrima,gota,gota_de_agua
lágrima,agua,liquido
lágrima,dolor,sufrimiento
lágrima,felicidad,felicidad
lágrima,risa,felicidad
lágrima,cosquillas,cosquillas
palanca,fisica,disciplina_cientifica
palanca,torque,dispositivo_mecanico
palanca,angulo,figura_geometrica
palanca,barra,barra
palanca,ganzua,herramientas
palanca,vehiculo,medio_de_transporte
palanca,gato,dispositivo_mecanico
palanca,seguro,seguridad
vinagre,ensalda,verduras
vinagre,cocinar,cocinar
vinagre,fermentacion,fermentacion
vinagre,vino,bebida_alcoholica
vinagre,manzana ,frutas
vinagre,uva,frutas
vinagre,pestilente,pesticidas
vinagre,acidez,sabor
vinagre,azucar,azucar
vinagre,liquido,liquido
mejilla,cachete,partes_del_rostro
mejilla,cara,rostro
mejilla,dientes,dentadura
mejilla,abuelas,abuelos
mejilla,ardillas,animal_salvaje
mejilla,piel,organo_cuerpo_humano
mejilla,apretables,accion_fisica
mejilla,tierno,ternura
caverna,platon,filosofo
caverna,luz,luz
caverna,noticias,noticioso
caverna,realidad,realismo
caverna,oscuridad,oscuridad
caverna,murcielagos,animal_salvaje
caverna,secretos,secretos
caverna,tesoros,tesoros
caverna,humedad,humedo
barbero,antiguo,antiguedad
barbero,dentista,oficio
barbero,navajas,herramientas
barbero,espuma,liquido
barbero,peluquero,oficio
barbero,silla,mobiliario
barbero,moda,tendencia
cigüeña,niños,infancia
cigüeña,mentiras,mentir
cigüeña,huevos,huevos
cigüeña,ave grande,aves
cigüeña,blanco,color_claro
cigüeña,bebes,infancia
cigüeña,cultura,cultural
cigüeña,ave que viaja muchos km,viaje
vampiro,noche,ciclo_del_dia
vampiro,ajo,verduras
vampiro,antiguo,antiguedad
vampiro,inmortal,inmortal
vampiro,sangre,tejido_liquido
vampiro,dracula,personaje_ficticio
vampiro,pensilvania,ciudad_europea
vampiro,brujas,brujeria
vampiro,estaca de madera,artefacto
vampiro,colmillos,dentadura
audacia,vivo,vida
audacia,tenaz,astucia
audacia,inteligente,inteligencia
audacia,maquiavelico,astucia
audacia,valiente,valentia
audacia,digno de seguir,ejemplo_a_seguir
audacia,ejemplar,ejemplo_a_seguir
audacia,peligro,riesgoso
premisa,concepto,concepto
premisa,argumento,argumentar
premisa,postulado,deduccion
premisa,deduccion,deduccion
premisa,inferencia,deduccion
premisa,hipotesis,metodologia
premisa,supuesto,suposicion
premisa,antecedente,informacion
premisa,idea,creatividad
timidez,verguenza,verguenza
timidez,cobardia,cobarde
timidez,nervio,estresante
timidez,modestia ,humildad
timidez,humildad,humildad
timidez,introvertido,introversion
timidez,embarazo,embarazo
timidez,reparo,reparar
timidez,miedo,miedo
timidez,ansiedad,ansiedad
modales,costumbres,comportamiento
modales,habito,habito
modales,educacion,educacion
modales,inculcado por la crianza,crianza
modales,padres,padres
modales,escuela,colegio
modales,jardin,colegio
modales,constructo social,constructo_social
modales,moral,moral
modales,etica,moral
indicio,pista,pista
indicio,dudar,interrogantes
indicio,creer,creencia
indicio,podria ser,suposicion
indicio,confianza,confianza
indicio,infidelidad,enganar
indicio,contaminacion,contaminante
místico,misterioso,suspenso
místico,mentiroso,mentir
místico,creido,inocencia
místico,pretencioso,superficial
místico,magico,magia
místico,dificil de encontrar,rebuscado
místico,tarot,pseudociencia
místico,triangulo bermudas,ficcion
místico,alquimia,pseudociencia
místico,sobrenatural,sobrenatural
bohemia,diversion,diversion
bohemia,descontrol,descontrol
bohemia,carrete,fiesta
bohemia,fiesta,fiesta
bohemia,alcohol,bebida_alcoholica
bohemia,arte,arte
bohemia,valparaiso,ciudad_chile
bohemia,malabares,circense
bohemia,orgia,fiesta
adición,suma,operacion_aritmetica
adición, agregar,incorporar
adición,operacion,operacion_aritmetica
adición,aumento,crecimiento
adición,CRECIMIENTO,crecimiento
adición,inclusion,inclusion
adición,factores,factor
adición,resultado,resultado
adición,receta,guia
influjo,influencia,influyente
influjo,poder,poder
influjo,convencer,influyente
influjo,politica,politica
influjo,fascismo,ideologia_politica
influjo,dominio,poder
influjo,autoridad,autoridad
influjo,predominio,antecesor
dulzura,azucar,azucar
dulzura,miel,dulce
dulzura,energia,energia
dulzura,refinada,procesado
dulzura,cancer,enfermedad
dulzura,bebidas,bebida_azucarada
dulzura,dulces,dulce
dulzura,amabilidad,amabilidad
dulzura,tierno,ternura
dulzura,confitado,cocinar
llanura,terreno plano,plano
llanura,planicie,plano
llanura,naturaleza,naturaleza
llanura,campo,paisaje
llanura,paisaje,paisaje
estatua,representacion,representativo
monarca,jerarquia,jerarquia
monarca,rey,realeza
monarca,soberano,soberania
monarca,dueño de las tierras,soberania
monarca,edad media,medieval
monarca,riquezas,riqueza
monarca,absolutista,monarquia
monarca,creencia,creencia
cadáver,muerte,muerte
cadáver,ciclo,ciclo
cadáver,descomposicion,descomposicion
cadáver,destino,destino
cadáver,cuerpo,cuerpo_humano
cadáver,terrenal,terreno_delimitado
poblado,comunidad,comunidad
poblado,gente,personas
poblado,vida,vida
poblado,rural,rural
poblado,costumbres,tradiciones
poblado,familia,familia
capilla,religion,religion
capilla,respeto,responsabilidad
capilla,creencia,creencia
capilla,secta,secta
capilla,comunidad,comunidad
capilla,aceptacion,conformismo
bandera,representativo,identidad
bandera,insignia,simbolos
bandera,emblema,simbolos
bandera,pais,nacion
bandera,sociedad,comunidad
bandera,colores,colores
planeta,hogar,hogar
planeta,ecosistema,medio_ambiente
planeta,mundo,astros
planeta,espacio,espacio
planeta,de distintas dimensiones,dimensiones
planeta,universo,universo
capitán,lider,liderazgo
capitán,orienta a un grupo,liderazgo
capitán,da el ejemplo a los demas,ejemplo_a_seguir
capitán,estricto,rigurosidad
capitán,abesado,destreza
capitán,dedicado,compromiso
palacio,realeza,realeza
palacio,jerarquia,jerarquia
palacio,edificio monumental,monumento
palacio,edificio complejo y detallado,arquitectura
detalle,afecto por algo,afectividad
detalle,refleja la personalidad,personalidad
detalle,dedicacion,disciplina
detalle,perfeccionamiento,perfeccionismo
detalle,obesion,obsesividad
sanidad,salud mental,salud_mental
sanidad,salud fisica,buena_salud
sanidad,hospital,hospital
sanidad,auto cuidado,bienestar
sanidad,psicologo,terapeuta
mandato,poder,poder
mandato,jerarquia,jerarquia
mandato,gobierno,gobierno
mandato,orden,imposicion
mandato,soberania,soberania
mandato,control,control
mandato,toma de decisiones,decisiones
mandato,cargo,puesto_laboral
entidad,representacion de algo,abstraccion
entidad,agrupacion,grupo
entidad,sociedad,comunidad
entidad,empresa,empresa
entidad,grupo de personas,grupo
reserva,almancer algo,almacenar
reserva,precaucion,precaucion
reserva,cuidado,precaucion
reserva,resguardo,proteccion
fortuna,dinero,dinero
fortuna,avaricia,avaricia
fortuna,riqueza,riqueza
fortuna,suerte,suerte
regreso,nostalgia,melancolia
regreso,recuerdos,recuerdo
regreso,reencuentro,reencuentro
regreso,volver de un viaje,retorno
regreso,florecimiento de emociones,emociones
entorno,todo lo ajeno al individuo,exterior
entorno,sociedad,comunidad
entorno,lugar fisico,ambiente
entorno,medio ambiente,medio_ambiente
entorno,hogar,hogar
entorno,incontrolable,descontrol
alcance,distancia,distancia
alcance,conectividad,conectar
alcance,disponibilidad,accesible
malicia,maldad,malefico
malicia,dañino,lastimar
malicia,accion ejercida con malas intenciones,malintencionado
malicia,venganza,venganza
malicia,conflicto,conflicto
balanza,pesos,medicion
balanza,equilibrio,equilibrado
balanza,pesar,medicion
balanza,ponderar,medicion
galaxia,del universo,universo
galaxia,astronomía,disciplina_cientifica
galaxia,andrómeda,constelaciones
galaxia,constelación,constelaciones
galaxia,forma de organizar,ordenado
semilla,brote,germinacion
semilla,planta,naturaleza
semilla,germinación,germinacion
semilla,crecimiento,crecimiento
semilla,regar,regadio
semilla,inicio,comienzo
semilla,aporte,utilidad
viajero,viaje,viaje
viajero,aventurero,aventura
viajero,turista,turistico
viajero,paseos,recreacion
viajero,expediciones,aventura
viajero,explorar,explorar
viajero,descubrir,descubrimiento
cosecha,plantaciones,cultivo
cosecha,cosechar plantas,cultivo
cosecha,cosechar frutas,cultivo
cosecha,agronomía,disciplina_cientifica
cosecha,granjas,granja
cosecha,huerta,huerta
cosecha,plantar,cultivo
cosecha,sembrar,cultivo
cosecha,crecer plantas,cultivo
cosecha,cultivar,cultivo
pantano,animales,fauna
pantano,lugar,localidad
pantano,cocodrilos,animal_salvaje
pantano,ranas,anfibios
pantano,sapo,anfibios
pantano,agua,liquido
pantano,selva,paisaje
pistola,arma de fuego,arma_de_fuego
pistola,matar,muerte
pistola,asesinar,asesinos
pistola,defenderse,defenderse
pistola,disparar,disparo
pistola,apuntar,punteria
pistola,recargar,accion_fisica
pistola,intimidar,intimidacion
pistola,revisar,accion_fisica
pistola,ataque,defenderse
misiles,proyectiles,proyeccion
misiles,bombas,explosivos
misiles,cañonazo,explosivos
misiles,destrucción,destruccion
misiles,guiado,dirigidos
huracán,catástrofe natural,desastre_natural
huracán,fenómeno natural,naturaleza
huracán,remolino,remolino
huracán,viento en círculos,remolino
huracán,peligro,riesgoso
ajedrez,inteligencia,inteligencia
ajedrez,práctica,entrenamiento
ajedrez,estrategia,estrategia
ajedrez,rapidez mental,capacidad_cognitiva
ajedrez,predecir,predecible
ajedrez,estrés,estresante
ajedrez,paciencia,paciencia
ajedrez,leer mentes,mentalista
ajedrez,anticiparse,predecible
ajedrez,jugar,juego
tributo,homenaje,homenaje
tributo,rendir honores,honorable
tributo,regalo,obsequio
tributo,admiración,admiracion
tributo,respeto,responsabilidad
montaje,farsa,enganar
montaje,conspiración,conspiracion
montaje,mentira,mentir
montaje,trampa,enganar
montaje,encubrimiento,encubrir
trámite,papeleo,documento
trámite,tarea,deberes
trámite,proceso,procesos
lástima,lamento,lamentarse
lástima,dar pena,lamentarse
lástima,dolido,lastimar
lástima,pena,angustia
milagro,acto imposible,imposible
milagro,poco probable,improbable
reflejo,espejo,cristal
reflejo,agua,liquido
reflejo,imagen,identidad
reflejo,reflexión,reflexion
reflejo,parentesco,familiaridad
lamento,sentir,sentimientos
lamento,perdón,perdonar
lamento,disculpas,perdonar
lamento,culpa,culpable
arreglo,lista,listado
arreglo,matriz,matriz
arreglo,reparar,reparar
arreglo,mejorar,mejorar
arreglo,programación,computacion
emoción,sentimiento,sentimientos
emoción,estado de ánimo,estado_de_animo
emoción,conmovedor,conmocion
emoción,llega al corazón,subjetivo
emoción,profundo,profundidad
emoción,felicidad,felicidad
emoción,soledad,soledad
ingreso,Entrar,entrada
salario,Dinero,dinero
salario,Comida,comida
aliento,Ayuda,ayudar
aliento,Confort,comodidad
aliento,Esfuerzo,esfuerzo
aliento,Precencia,acompanar
aliento,Mal oliente,maloliente
aliento,Acompañar,acompanar
aliento,Caliente,temperatura
aliento,Apoyo,acompanar
aliento,Vapor,gaseoso
crucero,Bote,embarcacion
crucero,Mar,oceano
crucero,Oceano,oceano
crucero,Viaje,viaje
crucero,Vacaciones,vacaciones
crucero,Recorrer el mundo,trotamundo
crucero,Relajación,tranquilidad
crucero,Entretenimiento,diversion
pupitre,Bebe,infancia
pupitre,Habitación,habitacion
pupitre,Banco,mobiliario
pupitre,Incomodo,incomodidad
pupitre,Estudio,aprender
pupitre,Apretado,hacinamiento
pupitre,Duro,solido
pupitre,Libros,libros
pupitre,Amigos,amistad
pupitre,Colegio,colegio
cantina,Amigos,amistad
cantina,Alcohol,bebida_alcoholica
cantina,Tiempo libre,ocio
cantina,Celebración,fiesta
cantina,Fiesta,fiesta
cantina,Diversión,diversion
cantina,Escocia,pais_europeo
cantina,Cerveza de barril,bebida_alcoholica
camisón,Pijama,vestimenta_de_dormir
camisón,Verano,estaciones_del_ano
camisón,Abuelo,abuelos
camisón,Asado familiar,reunion_familiar
camisón,Comodidad,comodidad
camisón,Sentirse en casa,comodidad
camisón,Dormir,dormir
aullido,Grito,sonido_agudo
aullido,Comunicación,comunicacion
aullido,Soledad,soledad
aullido,Tristeza,angustia
aullido,Luna llena,fase_lunar
aullido,Pedir ayuda,socorro
aullido,Pedir consuelo,acompanar
aullido,Noche en el bosque,paisaje
cazuela,Comida casera,comida
cazuela,Comida chilena,comida
cazuela,Familia,familia
cazuela,Estar en casa,hogar
cazuela,Invierno,estaciones_del_ano
cazuela,Caliente,caliente
cazuela,Lluvia,lluvia
cazuela,Caserola,utensilio_de_cocina
aguijón,Picadura,picor
aguijón,Pinchazo,penetrante
gatillo,Disparo,disparo
gatillo,Defensa,defenderse
gatillo,Limite,limitaciones
gatillo,Amenaza,amenaza
gatillo,Inseguridad,inseguridad
gatillo,Muerte,muerte
gatillo,Peligro,riesgoso
gatillo,Repentino,inesperado
aguante,Esfuerzo,esfuerzo
aguante,Entrega,compromiso
aguante,Resistencia,resistencia
aguante,Compromiso,compromiso
aguante,Fuerza,fuerza
aguante,Voluntad,motivacion
descaro,Sin verguenza,sinverguenza
descaro,Engañar,enganar
descaro,Enemistad,enemigo
descaro,Exagerar,exageracion
descaro,Sin escrúpulos,sinverguenza
frenesí,Adrenalina,neurotransmisor
frenesí,Aventura,aventura
frenesí,Rapidez,inmediatez
frenesí,Descontrol,descontrol
frenesí,Fugaz,inmediatez
frenesí,Momentaneo,temporal
frenesí,Diversión,diversion
frenesí,Exaltación ,exageracion
nitidez,Calidad,calidad
nitidez,Definición,definido
nitidez,Imagen,fotografia
nitidez,Claridad,claridad
nitidez,Puro,pureza
nitidez,Variedad de colores,colores
nitidez,Enfocado,enfocar
nitidez,Caro,costoso
atuendo,Ropa,vestimenta
atuendo,Vestir,vestimenta
atuendo,Moda,tendencia
atuendo,Formalidad,formalidad
atuendo,Aparienicia,superficial
atuendo,Presentación,exposicion
atuendo,Imagen personal,autoestima
atuendo,Depende del contexto,cultural
delicia,Sabor,sabor
delicia,Felicidad,felicidad
delicia,Lujo,exclusivo
delicia,Disfrutar,disfrutar
delicia,Comida,comida
delicia,Dulce,dulce
delicia,Excepción,exclusivo
delicia,Placer,placer
fealdad,Apariencia,apariencia
fealdad,Desagrado,desagrado
fealdad,Prejuicio,estereotipo
fealdad,Falta de carisma,antipatico
fealdad,Sin atractivo,fealdad
fealdad,Horripilante,horrorifico
soltura,Cadera,cuerpo_humano
soltura,Bailar,bailar
soltura,Movimiento,movimiento
soltura,Juerga,fiesta
soltura,Liviano,liviano
soltura,Libertad,libertad
soltura,Flexible,flexibilidad
soltura,Sin ataduras,libertad
revuelo,Otoño,estaciones_del_ano
revuelo,Viento,aire
revuelo,Desorganizado,desorden
revuelo,Desorden,desorden
revuelo,Revolución,revuelta
revuelo,Anarquía,ideologia_politica
revuelo,Rebelión ,rebeldia
conjuro,Hechizo,magia
conjuro,Brujeria,brujeria
conjuro,Magia,magia
conjuro,Edad media,medieval
conjuro,Mito,mitologia
conjuro,Culto,secta
conjuro,Creencias,creencia
conjuro,Ficticio ,ficcion
costura,artes manuales,manualidad
barriga,estomago,organo_cuerpo_humano
barriga,guarda comida,tacano
barriga,obesidad,sobrepeso
barriga,recipiente,recipiente
barriga,consumo de comida,consumo
barriga,flaco,delgado
barriga,gordo,sobrepeso
lágrima,tristeza,angustia
lágrima,llanto,angustia
lágrima,llorar,angustia
lágrima,triste,angustia
lágrima,dolor,sufrimiento
palanca,física,disciplina_cientifica
palanca,carne,comida
palanca,mecánico,dispositivo_mecanico
palanca,apoyo,acompanar
palanca,desencadenar,desencadenar
palanca,comienzo,comienzo
palanca,interacción,interaccion
vinagre,ensalada,verduras
vinagre,acido,sabor
vinagre,complemento,condimento
vinagre,malo,desagrado
vinagre,podrido,descomposicion
mejilla,cara,rostro
caverna,platón,filosofo
caverna,es oscura,oscuridad
caverna,naturaleza,naturaleza
caverna,piedras,materia_prima
caverna,metales,elemento_quimico
caverna,atemporales,atemporal
caverna,geología,disciplina_cientifica
barbero,experiencia,experiencia
barbero,pelo,cabello
barbero,sociabilidad,interaccion
barbero,apariencia,superficial
barbero,trabajo,oficio
barbero,corte,oficio
barbero,sociable,amistad
barbero,tijeras,herramientas
cigüeña,pájaro,aves
cigüeña,cuentos,cuento_infantil
cigüeña,bebes,infancia
cigüeña,niños,infancia
cigüeña,explicaciones ,explicar
vampiro,historias,historia
vampiro,mitos,mitologia
vampiro,leyendas,mitologia
vampiro,terror,horrorifico
vampiro,murcielagos,animal_salvaje
vampiro,inmortalidad,inmortal
vampiro,desconocido,desconocido
vampiro,blasfemo,mentir
audacia,coraje,valentia
premisa,antes,anterioridad
premisa,a priori,anterioridad
premisa,reglas del juego,instrucciones
premisa,conocimiento requerido,conocimiento
premisa,precuela,antecesor
timidez,personalidad,personalidad
timidez,callado,introversion
timidez,inseguridad,inseguridad
timidez,baja sociabilidad,introversion
timidez,incomodo,incomodidad
timidez,introspeccion,introspeccion
timidez,introversión,introversion
modales,gestos,gestos
